topic_id,display_name,description,keywords,domain,field,subfield,paper_count,percentage
https://openalex.org/T11338,Advancements in Photolithography Techniques,"This cluster of papers focuses on electron beam lithography, nanofabrication, and resolution limits in lithography techniques. It explores the applications of extreme ultraviolet lithography, chemically amplified resists, and high-resolution patterning materials. The cluster also discusses the challenges related to line edge roughness and mask design in nanolithography.",Electron Beam Lithography; Nanofabrication; Resolution Limits; Chemically Amplified Resists; Extreme Ultraviolet Lithography; Line Edge Roughness; Nanolithography Techniques; Patterning Materials; High-Resolution Patterning; Mask Design,Physical Sciences,Engineering,Electrical and Electronic Engineering,18,0.01
https://openalex.org/T11818,Nicotinic Acetylcholine Receptors Study,"This cluster of papers focuses on the structure and function of nicotinic acetylcholine receptors, including their crystal structures, neuronal signaling mechanisms, allosteric modulation, and their role in cognitive function, ion channel activity, the cholinergic system, brain reward areas, schizophrenia, and Alzheimer's disease.",Nicotinic Acetylcholine Receptors; Crystal Structure; Neuronal Signaling; Allosteric Modulation; Cognitive Function; Ion Channel; Cholinergic System; Brain Reward Areas; Schizophrenia; Alzheimer's Disease,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,18,0.01
https://openalex.org/T11924,Polyamine Metabolism and Applications,"This cluster of papers explores the diverse roles of polyamines and biogenic amines in biology, health, and food science. It covers their involvement in cancer, aging, autophagy, cellular functions, plant development, and their implications for therapeutic applications and food quality.",Polyamines; Biogenic Amines; Metabolism; Cancer; Aging; Autophagy; Cellular Functions; Plant Development; Therapeutic Applications; Food Quality,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,18,0.01
https://openalex.org/T11942,Transportation and Mobility Innovations,"This cluster of papers explores the implications of shared autonomous vehicle services, including topics such as ridesharing, mobility as a service, dynamic ride-sharing, environmental impacts, urban transportation, agent-based modeling, carsharing systems, public transit integration, and autonomous vehicle adoption.",Shared Autonomous Vehicles; Ridesharing; Mobility as a Service; Dynamic Ride-Sharing; Environmental Impacts; Urban Transportation; Agent-Based Model; Carsharing Systems; Public Transit Integration; Autonomous Vehicle Adoption,Physical Sciences,Engineering,Automotive Engineering,18,0.01
https://openalex.org/T12074,Membrane-based Ion Separation Techniques,"This cluster of papers focuses on the science and technology of capacitive deionization for water desalination. It covers topics such as ion exchange membranes, electrodialysis, energy recovery, carbon electrodes, salinity gradient power, and reverse electrodialysis. The research explores the past, present, and future developments in capacitive deionization as an electrochemical means of saving energy and delivering clean water.",Capacitive Deionization; Water Desalination; Ion Exchange Membranes; Electrodialysis; Energy Recovery; Carbon Electrodes; Salinity Gradient Power; Reverse Electrodialysis; Nanoporous Carbon; Membrane Capacitive Deionization,Physical Sciences,Engineering,Biomedical Engineering,18,0.01
https://openalex.org/T12222,IoT-based Smart Home Systems,"This cluster of papers focuses on wireless home automation systems, including IoT-based smart home monitoring and control, sensor networks, Bluetooth and ZigBee technologies, security applications, and integration with devices like Raspberry Pi. The research covers a wide range of topics related to improving efficiency, security, and convenience in home automation.",Wireless; Home Automation; IoT; Smart Home; Sensors; Bluetooth; Raspberry Pi; Security; ZigBee; Internet of Things,Physical Sciences,Engineering,Electrical and Electronic Engineering,18,0.01
https://openalex.org/T12289,Library Science and Administration,"This cluster of papers explores the role of public libraries in promoting social inclusion and providing information services to immigrant and refugee communities. It delves into topics such as information practices, digital divide, diversity, and cultural competence within library settings. The papers also examine the impact of public libraries on community building and refugee integration.",Library Services; Social Inclusion; Information Practices; Immigrant Communities; Public Libraries; Diversity; Digital Divide; Community Building; Refugee Integration; Cultural Competence,Social Sciences,Social Sciences,Library and Information Sciences,18,0.01
https://openalex.org/T12500,Reflective Practices in Education,"This cluster of papers focuses on the use of reflective practice, journal writing, and electronic portfolios in education and professional development. It explores the impact of these tools on learning, assessment, and teacher education in higher education settings. The papers also delve into the role of self-reflection and student perceptions in fostering reflective thinking and enhancing academic achievement.",Reflective Practice; Journal Writing; Electronic Portfolios; Professional Development; Assessment; Higher Education; Learning Journals; Teacher Education; Self-Reflection; Student Perceptions,Social Sciences,Social Sciences,Education,18,0.01
https://openalex.org/T12546,Smart Parking Systems Research,"This cluster of papers focuses on smart parking solutions and management, including IoT-based systems, resource allocation, deep learning for occupancy detection, dynamic pricing, and the impact of parking policies on urban traffic. It also covers topics such as intelligent car park management, wireless sensor networks, and the economics of parking. The papers explore various technologies and strategies to optimize parking availability and reduce congestion in urban areas.",Smart Parking; IoT; Parking System; Urban Traffic; Parking Policy; Resource Allocation; Deep Learning; Wireless Sensor Networks; Dynamic Pricing; Intelligent Car Park,Physical Sciences,Engineering,Building and Construction,18,0.01
https://openalex.org/T12607,Personal Information Management and User Behavior,"This cluster of papers explores the concept of information overload, focusing on its impact on knowledge management and work performance. It delves into various aspects such as interruptions, task switching, email management, cognitive load, mobile notifications, and attention management. The research aims to understand the challenges posed by information overload and develop strategies to mitigate its negative effects on individual and organizational productivity.",Information Overload; Interruptions; Task Switching; Email Management; Personal Information Management; Cognitive Load; Mobile Notifications; Attention Management; Work Performance; Knowledge Management,Social Sciences,Decision Sciences,Information Systems and Management,18,0.01
https://openalex.org/T13018,Seismology and Earthquake Studies,"This cluster of papers focuses on the application of machine learning and deep learning techniques to improve the accuracy and timeliness of earthquake early warning systems. It covers topics such as seismic signal classification, real-time seismology, convolutional neural networks for seismic phase picking, and the integration of citizen science in earthquake monitoring.",Machine Learning; Seismic Signals; Earthquake Detection; Early Warning; Convolutional Neural Network; Seismic Event Classification; Real-Time Seismology; Deep Learning Models; Seismic Phase Picking; Citizen Science,Physical Sciences,Computer Science,Artificial Intelligence,18,0.01
